tokens,BIO
"['Кроме', 'того', ',', 'он', 'является', 'бывшим', 'гражданским', 'мужем', 'Сеголен', 'Руаяль', ',', 'также', 'входящей', 'в', 'Социалистическую', 'партию', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
"['избран', 'ректором', 'ДГУ', '.']","['O', 'O', 'B-ORG', 'O']"
"['Дополнение', ':', 'Д', '.']","['O', 'O', 'B-PER', 'I-PER']"
"['Смогут', 'ли', 'страны', 'возобновить', 'отношения', 'Среди', 'фундаментальных', 'факторов', ',', 'подталкивающих', 'страны', 'к', 'сближению', ',', 'обозреватель', 'Jerusalem', 'Post', 'Херб', 'Кейнон', 'выделил', 'наличие', 'в', '8-миллионном', 'Израиле', '120-тысячной', 'общины', 'выходцев', 'из', 'Грузии', 'и', 'географическое', 'положение', 'закавказской', 'республики', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Мы', 'не', 'должны', 'забывать', ',', 'что', 'мы', '-', 'светское', 'государство', ',', 'и', 'по', 'этому', 'пути', 'будем', 'идти', ',', 'как', 'бы', 'не', 'старались', 'некоторые', 'расшатать', 'ситуацию', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Так', ',', 'компания', 'видит', 'свою', 'роль', 'в', 'продвижении', 'LTE-смартфонов', ',', 'способных', 'работать', 'в', 'беспроводных', 'сетях', 'четвертого', 'поколения', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Всего', 'к', 'Олимпийским', 'играм-2014', 'в', 'Сочи', 'планируется', 'возвести', 'несколько', 'сотен', 'различных', 'объектов', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Эсеры', 'официально', 'выдвинули', 'Левичева', 'кандидатом', 'в', 'мэры', 'Москвы', 'Левичев', 'заявил', ',', 'что', '""', 'Справедливая', 'Россия', '""', 'рассматривает', 'выборы', 'в', 'мэры', 'Москвы', 'как', 'разгон', 'для', 'избирательной', 'кампании', 'в', 'Мосгордуму', 'в', '2014', 'году', '.']","['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'B-LOC', 'B-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O']"
"['По', 'словам', 'М', '.']","['O', 'O', 'B-PER', 'I-PER']"
"['Представители', 'Apple', 'отказались', 'прокомментировать', 'Bloomberg', 'данную', 'информацию', ',', 'отметив', 'лишь', ',', 'что', 'компания', 'действительно', 'старается', 'доработать', 'сервис', 'для', 'пользователей', '.']","['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Этим', 'же', 'указом', 'Д', '.']","['O', 'O', 'O', 'B-PER', 'I-PER']"
"['Нода', 'стал', '95-м', 'премьер-министром', 'Японии', 'и', 'третьим', 'за', 'последние', 'два', 'года', ',', 'прошедшие', 'со', 'времени', 'прихода', 'к', 'власти', 'демократов', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['regnum', '.']","['O', 'O']"
"['Он', 'назначен', 'на', 'должность', 'руководителя', 'Департамента', 'науки', 'и', 'промышленной', 'политики', 'на', 'срок', 'полномочий', 'мэра', 'Москвы', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Там', 'у', 'него', 'сложились', 'натянутые', 'отношения', 'как', 'с', 'А', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']"
"['Медведев', 'принял', 'отставку', 'губернатора', 'Вологодской', 'обл', '.']","['I-PER', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']"
"['К', 'тому', 'же', 'за', 'ней', 'стоят', 'страны', ',', 'обладающие', 'большим', 'количеством', 'голосов', 'в', 'МВФ', '""', ',', '-', 'пояснил', 'он', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Три', 'срока', '-', 'максимум', '""', ',', '-', 'заявил', 'он', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['С', 'октября', '2008', 'года', 'Абрамович', 'является', 'депутатом', 'и', 'председателем', 'думы', 'Чукотского', 'автономного', 'округа', 'четвертого', 'созыва', '.']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O']"
"['В', 'руководстве', 'Центризбиркома', 'заявили', ',', 'что', 'требования', 'отменить', 'результаты', 'выборов', 'в', 'Госдуму', 'VI', 'созыва', ',', 'прозвучавшие', 'на', 'митинге', 'оппозиции', ',', 'безосновательны', '.']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Президент', 'Косово', 'ушел', 'в', 'отставку', 'через', 'месяц', 'после', 'избрания', 'Президент', 'Косово', 'Беджет', 'Паколли', 'покинул', 'свой', 'пост', 'после', 'того', ',', 'как', 'Конституционный', 'суд', 'региона', 'признал', 'его', 'избрание', 'незаконным', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Председатель', 'Комиссии', 'Общественной', 'палаты', '(', 'ОП', ')', 'РФ', 'по', 'культуре', 'и', 'сохранению', 'историко-культурного', 'наследия', 'Павел', 'Пожигайло', 'считает', ',', 'что', 'уход', 'Ирины', 'Антоновой', 'с', 'поста', 'директора', 'Государственного', 'музея', 'изобразительных', 'искусств', 'имени', 'Пушкина', 'не', 'связан', 'с', 'ее', 'конфликтом', 'с', 'главой', 'Эрмитажа', 'Михаилом', 'Пиотровским', '.']","['O', 'B-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-PER', 'I-PER', 'O']"
"['Как', 'отметил', 'В', '.']","['O', 'O', 'B-PER', 'I-PER']"
"['В', 'ответ', 'на', 'это', 'представитель', 'партии', 'Цвангираи', 'назвал', 'прошедшие', 'выборы', '""', 'фундаментальным', 'мошенничеством', '""', 'и', 'сообщил', 'об', 'экстренном', 'созыве', 'совещания', 'руководства', 'партии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Прошу', 'Государственную', 'думу', 'его', 'рассмотреть', 'и', 'поддержать', '.']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']"
"['В', 'Министерстве', 'финансов', 'РФ', 'считают', ',', 'что', 'основной', 'кандидатурой', 'на', 'пост', 'главы', 'Международного', 'валютного', 'фонда', '(', 'МВФ', ')', 'является', 'министр', 'финансов', 'Франции', 'Кристин', 'Лагард', '.']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['""', 'Существует', 'много', 'областей', ',', 'которые', 'мы', 'могли', 'бы', 'изучить', 'на', 'предмет', 'сотрудничества', ',', '-', 'сказал', 'Дж', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']"
"['По', 'мнению', 'другого', 'эксперта', ',', 'которое', 'приводит', 'ИА', 'REGNUM', ',', 'увольнение', 'Кулибаева', 'из', '""', 'Самрук-Казына', '""', 'не', 'отразится', 'на', 'его', 'должности', 'в', '""', 'Газпроме', '""', '-', 'зять', 'Назарбаева', 'входит', 'в', 'состав', 'совета', 'директоров', 'компании', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Таким', 'образом', 'премьер-министр', 'отреагировал', 'на', 'отказ', 'португальского', 'парламента', 'принять', 'представленный', 'правительством', 'пакет', 'антикризисных', 'мер', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['За', 'его', 'кандидатуру', 'проголосовали', '35', 'из', '40', 'делегатов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ru', '""', ',', 'Башлакову', '53', 'года', '.']","['O', 'O', 'O', 'B-PER', 'O', 'O', 'O']"
"['Как', 'сообщила', 'пресс-служба', 'ФАС', ',', 'ООО', '<', 'Торговый', 'Дом', '<', 'Мечел', '>', ',', 'ОАО', '<', 'Угольная', 'компания', '<', 'Южный', 'Кузбасс', '>', ',', 'ОАО', '<', 'Холдинговая', 'компания', '<', 'Якутуголь', '>', ',', 'компании', '<', 'Mechel', 'Traiding', '>', 'занимают', 'в', 'Российской', 'Федерации', 'доминирующее', 'положение', 'на', 'рынке', 'концентратов', 'коксующихся', 'марок', 'углей', '(', 'К', '(', 'К', '9', ')', ',', 'КО', ',', 'ОС', ')', '.']","['O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['По', 'словам', 'самой', 'матери', 'Майкла', 'Джексона', ',', 'ей', 'передали', ',', 'что', 'ее', 'доктор', 'якобы', 'рекомендует', 'ей', 'покой', ',', 'поэтому', 'родственники', 'отвезли', 'ее', 'в', 'один', 'из', 'санаториев', 'города', 'Тусон', '(', 'штата', 'Аризона', ')', '.']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O']"
"['По', 'официальным', 'данным', ',', 'в', 'список', 'включены', '205', 'номинантов', ',', '33', 'из', 'которых', 'являются', 'организациями', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Срок', 'контракта', 'Хонды', 'истекает', 'в', 'конце', '2013', 'года', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"[',', 'попросил', 'об', 'отставке', 'в', 'связи', 'с', 'переходом', 'на', 'другую', 'работу', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['При', 'этом', 'для', 'граждан', 'КНДР', 'был', 'установлен', 'лимит', 'средств', ',', 'подлежащих', 'обмену', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', '2005', 'году', ',', 'после', 'прихода', 'к', 'власти', 'Виктора', 'Ющенко', ',', 'тогдашний', 'министр', 'обороны', 'Анатолий', 'Гриценко', 'отстранил', 'его', 'от', 'исполнения', 'обязанностей', ',', 'обвинив', 'в', 'коррупции', ',', 'однако', 'уголовное', 'дело', 'заведено', 'не', 'было', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Мухин', 'считает', ',', 'что', 'участники', 'тандема', 'для', 'себя', 'уже', 'определили', ',', 'кто', 'будет', 'баллотироваться', 'в', 'президенты', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ожидается', ',', 'что', 'скандально', 'известному', 'политику', 'предложат', 'пост', 'советника', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Бывший', 'председатель', 'Банка', 'России', 'сменит', 'Кудрина', 'в', 'ВТБ', 'Бывший', 'председатель', 'Банка', 'России', 'Сергей', 'Дубинин', 'может', 'возглавить', 'наблюдательный', 'совет', 'госбанка', 'ВТБ', 'вместо', 'вице-премьера', 'Алексея', 'Кудрина', ',', 'пишет', 'газета', '""', 'Ведомости', '""', '.']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-PER', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Путин', '.']","['I-PER', 'O']"
"['Миронова', ',', 'сосредоточится', 'на', 'подготовке', 'к', 'предстоящим', 'парламентским', 'выборам', 'на', 'посту', 'председателя', 'партии', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Л', '.']","['B-PER', 'I-PER']"
"['А', 'компания', '""', 'Трансстрой', '""', ',', 'например', ',', 'не', 'предоставила', 'нам', 'данных', 'подтверждащих', 'опыт', 'строительства', 'федеральных', 'трасс', '.']","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['он', 'был', 'избран', 'депутатом', 'Законодательного', 'собрания', 'Ленинградской', 'области', ',', 'в', 'сентябре', '2003', 'г', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
